1
918.0000,200.0000,1035.0000,200.0000,1035.0000,272.0000,918.0000,272.0000
925.0000,198.0000,1040.0000,198.0000,1040.0000,269.0000,925.0000,269.0000
916.0000,198.0000,1030.0000,198.0000,1030.0000,269.0000,916.0000,269.0000
917.0000,199.0000,1029.0000,199.0000,1029.0000,269.0000,917.0000,269.0000
915.0000,201.0000,1026.0000,201.0000,1026.0000,270.0000,915.0000,270.0000
915.0000,203.0000,1025.0000,203.0000,1025.0000,271.0000,915.0000,271.0000
915.0000,201.0000,1025.0000,201.0000,1025.0000,269.0000,915.0000,269.0000
915.0000,200.0000,1024.0000,200.0000,1024.0000,268.0000,915.0000,268.0000
913.0000,200.0000,1021.0000,200.0000,1021.0000,267.0000,913.0000,267.0000
913.0000,200.0000,1020.0000,200.0000,1020.0000,266.0000,913.0000,266.0000
912.0000,200.0000,1017.0000,200.0000,1017.0000,265.0000,912.0000,265.0000
916.0000,201.0000,1021.0000,201.0000,1021.0000,265.0000,916.0000,265.0000
914.0000,200.0000,1018.0000,200.0000,1018.0000,264.0000,914.0000,264.0000
914.0000,200.0000,1017.0000,200.0000,1017.0000,264.0000,914.0000,264.0000
914.0000,199.0000,1016.0000,199.0000,1016.0000,263.0000,914.0000,263.0000
915.0000,198.0000,1017.0000,198.0000,1017.0000,262.0000,915.0000,262.0000
916.0000,198.0000,1015.0000,198.0000,1015.0000,260.0000,916.0000,260.0000
918.0000,197.0000,1016.0000,197.0000,1016.0000,258.0000,918.0000,258.0000
919.0000,198.0000,1016.0000,198.0000,1016.0000,259.0000,919.0000,259.0000
919.0000,199.0000,1015.0000,199.0000,1015.0000,258.0000,919.0000,258.0000
919.0000,199.0000,1014.0000,199.0000,1014.0000,258.0000,919.0000,258.0000
918.0000,199.0000,1013.0000,199.0000,1013.0000,259.0000,918.0000,259.0000
919.0000,199.0000,1015.0000,199.0000,1015.0000,258.0000,919.0000,258.0000
917.0000,201.0000,1012.0000,201.0000,1012.0000,260.0000,917.0000,260.0000
916.0000,201.0000,1011.0000,201.0000,1011.0000,259.0000,916.0000,259.0000
922.0000,198.0000,1017.0000,198.0000,1017.0000,257.0000,922.0000,257.0000
924.0000,198.0000,1018.0000,198.0000,1018.0000,256.0000,924.0000,256.0000
925.0000,196.0000,1019.0000,196.0000,1019.0000,255.0000,925.0000,255.0000
919.0000,198.0000,1012.0000,198.0000,1012.0000,256.0000,919.0000,256.0000
920.0000,199.0000,1013.0000,199.0000,1013.0000,256.0000,920.0000,256.0000
923.0000,199.0000,1015.0000,199.0000,1015.0000,256.0000,923.0000,256.0000
919.0000,201.0000,1011.0000,201.0000,1011.0000,259.0000,919.0000,259.0000
919.0000,203.0000,1012.0000,203.0000,1012.0000,261.0000,919.0000,261.0000
919.0000,203.0000,1011.0000,203.0000,1011.0000,260.0000,919.0000,260.0000
919.0000,203.0000,1010.0000,203.0000,1010.0000,260.0000,919.0000,260.0000
918.0000,203.0000,1009.0000,203.0000,1009.0000,260.0000,918.0000,260.0000
919.0000,204.0000,1010.0000,204.0000,1010.0000,261.0000,919.0000,261.0000
917.0000,205.0000,1009.0000,205.0000,1009.0000,262.0000,917.0000,262.0000
916.0000,206.0000,1008.0000,206.0000,1008.0000,263.0000,916.0000,263.0000
916.0000,204.0000,1008.0000,204.0000,1008.0000,261.0000,916.0000,261.0000
915.0000,205.0000,1007.0000,205.0000,1007.0000,262.0000,915.0000,262.0000
916.0000,206.0000,1008.0000,206.0000,1008.0000,263.0000,916.0000,263.0000
916.0000,205.0000,1010.0000,205.0000,1010.0000,263.0000,916.0000,263.0000
916.0000,206.0000,1009.0000,206.0000,1009.0000,264.0000,916.0000,264.0000
918.0000,208.0000,1011.0000,208.0000,1011.0000,265.0000,918.0000,265.0000
915.0000,209.0000,1007.0000,209.0000,1007.0000,266.0000,915.0000,266.0000
914.0000,209.0000,1005.0000,209.0000,1005.0000,266.0000,914.0000,266.0000
915.0000,211.0000,1005.0000,211.0000,1005.0000,266.0000,915.0000,266.0000
914.0000,211.0000,1004.0000,211.0000,1004.0000,266.0000,914.0000,266.0000
914.0000,210.0000,1004.0000,210.0000,1004.0000,265.0000,914.0000,265.0000
914.0000,210.0000,1004.0000,210.0000,1004.0000,265.0000,914.0000,265.0000
914.0000,210.0000,1004.0000,210.0000,1004.0000,265.0000,914.0000,265.0000
915.0000,209.0000,1006.0000,209.0000,1006.0000,266.0000,915.0000,266.0000
915.0000,209.0000,1005.0000,209.0000,1005.0000,265.0000,915.0000,265.0000
914.0000,208.0000,1004.0000,208.0000,1004.0000,263.0000,914.0000,263.0000
915.0000,206.0000,1005.0000,206.0000,1005.0000,262.0000,915.0000,262.0000
914.0000,207.0000,1003.0000,207.0000,1003.0000,263.0000,914.0000,263.0000
913.0000,206.0000,1004.0000,206.0000,1004.0000,262.0000,913.0000,262.0000
913.0000,205.0000,1005.0000,205.0000,1005.0000,262.0000,913.0000,262.0000
914.0000,205.0000,1006.0000,205.0000,1006.0000,263.0000,914.0000,263.0000
915.0000,205.0000,1008.0000,205.0000,1008.0000,263.0000,915.0000,263.0000
915.0000,204.0000,1007.0000,204.0000,1007.0000,262.0000,915.0000,262.0000
915.0000,204.0000,1007.0000,204.0000,1007.0000,261.0000,915.0000,261.0000
916.0000,205.0000,1008.0000,205.0000,1008.0000,262.0000,916.0000,262.0000
916.0000,205.0000,1008.0000,205.0000,1008.0000,262.0000,916.0000,262.0000
915.0000,204.0000,1007.0000,204.0000,1007.0000,261.0000,915.0000,261.0000
915.0000,204.0000,1007.0000,204.0000,1007.0000,261.0000,915.0000,261.0000
917.0000,204.0000,1009.0000,204.0000,1009.0000,262.0000,917.0000,262.0000
915.0000,204.0000,1007.0000,204.0000,1007.0000,261.0000,915.0000,261.0000
916.0000,205.0000,1008.0000,205.0000,1008.0000,261.0000,916.0000,261.0000
916.0000,204.0000,1007.0000,204.0000,1007.0000,260.0000,916.0000,260.0000
916.0000,204.0000,1007.0000,204.0000,1007.0000,261.0000,916.0000,261.0000
915.0000,203.0000,1007.0000,203.0000,1007.0000,260.0000,915.0000,260.0000
915.0000,203.0000,1007.0000,203.0000,1007.0000,260.0000,915.0000,260.0000
915.0000,203.0000,1007.0000,203.0000,1007.0000,260.0000,915.0000,260.0000
915.0000,202.0000,1007.0000,202.0000,1007.0000,259.0000,915.0000,259.0000
914.0000,202.0000,1006.0000,202.0000,1006.0000,258.0000,914.0000,258.0000
913.0000,203.0000,1004.0000,203.0000,1004.0000,259.0000,913.0000,259.0000
914.0000,203.0000,1005.0000,203.0000,1005.0000,260.0000,914.0000,260.0000
914.0000,203.0000,1006.0000,203.0000,1006.0000,260.0000,914.0000,260.0000
915.0000,202.0000,1007.0000,202.0000,1007.0000,260.0000,915.0000,260.0000
916.0000,202.0000,1008.0000,202.0000,1008.0000,259.0000,916.0000,259.0000
918.0000,201.0000,1009.0000,201.0000,1009.0000,258.0000,918.0000,258.0000
918.0000,200.0000,1008.0000,200.0000,1008.0000,257.0000,918.0000,257.0000
919.0000,199.0000,1010.0000,199.0000,1010.0000,256.0000,919.0000,256.0000
920.0000,199.0000,1011.0000,199.0000,1011.0000,256.0000,920.0000,256.0000
920.0000,201.0000,1009.0000,201.0000,1009.0000,257.0000,920.0000,257.0000
920.0000,199.0000,1010.0000,199.0000,1010.0000,255.0000,920.0000,255.0000
919.0000,199.0000,1009.0000,199.0000,1009.0000,255.0000,919.0000,255.0000
919.0000,198.0000,1009.0000,198.0000,1009.0000,254.0000,919.0000,254.0000
920.0000,198.0000,1009.0000,198.0000,1009.0000,253.0000,920.0000,253.0000
920.0000,198.0000,1009.0000,198.0000,1009.0000,253.0000,920.0000,253.0000
920.0000,197.0000,1008.0000,197.0000,1008.0000,251.0000,920.0000,251.0000
920.0000,198.0000,1006.0000,198.0000,1006.0000,252.0000,920.0000,252.0000
919.0000,200.0000,1004.0000,200.0000,1004.0000,252.0000,919.0000,252.0000
921.0000,199.0000,1004.0000,199.0000,1004.0000,251.0000,921.0000,251.0000
920.0000,200.0000,1002.0000,200.0000,1002.0000,251.0000,920.0000,251.0000
923.0000,201.0000,1005.0000,201.0000,1005.0000,252.0000,923.0000,252.0000
922.0000,201.0000,1005.0000,201.0000,1005.0000,252.0000,922.0000,252.0000
922.0000,203.0000,1005.0000,203.0000,1005.0000,254.0000,922.0000,254.0000
923.0000,204.0000,1005.0000,204.0000,1005.0000,255.0000,923.0000,255.0000
923.0000,204.0000,1005.0000,204.0000,1005.0000,255.0000,923.0000,255.0000
922.0000,203.0000,1005.0000,203.0000,1005.0000,254.0000,922.0000,254.0000
922.0000,204.0000,1005.0000,204.0000,1005.0000,255.0000,922.0000,255.0000
923.0000,204.0000,1004.0000,204.0000,1004.0000,255.0000,923.0000,255.0000
924.0000,205.0000,1005.0000,205.0000,1005.0000,256.0000,924.0000,256.0000
924.0000,205.0000,1005.0000,205.0000,1005.0000,256.0000,924.0000,256.0000
924.0000,204.0000,1004.0000,204.0000,1004.0000,254.0000,924.0000,254.0000
923.0000,204.0000,1003.0000,204.0000,1003.0000,253.0000,923.0000,253.0000
924.0000,206.0000,1002.0000,206.0000,1002.0000,254.0000,924.0000,254.0000
923.0000,208.0000,1001.0000,208.0000,1001.0000,256.0000,923.0000,256.0000
926.0000,206.0000,1001.0000,206.0000,1001.0000,253.0000,926.0000,253.0000
924.0000,207.0000,997.0000,207.0000,997.0000,252.0000,924.0000,252.0000
921.0000,205.0000,994.0000,205.0000,994.0000,250.0000,921.0000,250.0000
925.0000,208.0000,997.0000,208.0000,997.0000,253.0000,925.0000,253.0000
924.0000,209.0000,995.0000,209.0000,995.0000,253.0000,924.0000,253.0000
920.0000,211.0000,992.0000,211.0000,992.0000,255.0000,920.0000,255.0000
920.0000,212.0000,991.0000,212.0000,991.0000,257.0000,920.0000,257.0000
915.0000,212.0000,987.0000,212.0000,987.0000,256.0000,915.0000,256.0000
912.0000,212.0000,984.0000,212.0000,984.0000,257.0000,912.0000,257.0000
906.0000,210.0000,978.0000,210.0000,978.0000,255.0000,906.0000,255.0000
920.0000,219.0000,992.0000,219.0000,992.0000,263.0000,920.0000,263.0000
907.0000,217.0000,978.0000,217.0000,978.0000,260.0000,907.0000,260.0000
904.0000,213.0000,975.0000,213.0000,975.0000,257.0000,904.0000,257.0000
919.0000,224.0000,990.0000,224.0000,990.0000,268.0000,919.0000,268.0000
923.0000,222.0000,993.0000,222.0000,993.0000,266.0000,923.0000,266.0000
922.0000,224.0000,993.0000,224.0000,993.0000,267.0000,922.0000,267.0000
924.0000,224.0000,994.0000,224.0000,994.0000,267.0000,924.0000,267.0000
916.0000,223.0000,987.0000,223.0000,987.0000,267.0000,916.0000,267.0000
919.0000,224.0000,991.0000,224.0000,991.0000,268.0000,919.0000,268.0000
907.0000,225.0000,979.0000,225.0000,979.0000,269.0000,907.0000,269.0000
905.0000,225.0000,977.0000,225.0000,977.0000,269.0000,905.0000,269.0000
904.0000,224.0000,976.0000,224.0000,976.0000,268.0000,904.0000,268.0000
900.0000,224.0000,971.0000,224.0000,971.0000,268.0000,900.0000,268.0000
895.0000,223.0000,967.0000,223.0000,967.0000,268.0000,895.0000,268.0000
893.0000,223.0000,965.0000,223.0000,965.0000,268.0000,893.0000,268.0000
889.0000,222.0000,962.0000,222.0000,962.0000,268.0000,889.0000,268.0000
886.0000,221.0000,960.0000,221.0000,960.0000,267.0000,886.0000,267.0000
887.0000,220.0000,961.0000,220.0000,961.0000,266.0000,887.0000,266.0000
884.0000,220.0000,958.0000,220.0000,958.0000,266.0000,884.0000,266.0000
884.0000,220.0000,958.0000,220.0000,958.0000,266.0000,884.0000,266.0000
885.0000,220.0000,960.0000,220.0000,960.0000,266.0000,885.0000,266.0000
883.0000,221.0000,959.0000,221.0000,959.0000,268.0000,883.0000,268.0000
884.0000,220.0000,961.0000,220.0000,961.0000,268.0000,884.0000,268.0000
888.0000,226.0000,964.0000,226.0000,964.0000,273.0000,888.0000,273.0000
888.0000,226.0000,965.0000,226.0000,965.0000,274.0000,888.0000,274.0000
887.0000,230.0000,964.0000,230.0000,964.0000,278.0000,887.0000,278.0000
886.0000,233.0000,963.0000,233.0000,963.0000,282.0000,886.0000,282.0000
885.0000,238.0000,962.0000,238.0000,962.0000,286.0000,885.0000,286.0000
876.0000,240.0000,954.0000,240.0000,954.0000,289.0000,876.0000,289.0000
873.0000,240.0000,951.0000,240.0000,951.0000,288.0000,873.0000,288.0000
871.0000,240.0000,949.0000,240.0000,949.0000,289.0000,871.0000,289.0000
869.0000,240.0000,948.0000,240.0000,948.0000,288.0000,869.0000,288.0000
864.0000,239.0000,943.0000,239.0000,943.0000,288.0000,864.0000,288.0000
857.0000,238.0000,935.0000,238.0000,935.0000,286.0000,857.0000,286.0000
857.0000,238.0000,934.0000,238.0000,934.0000,286.0000,857.0000,286.0000
853.0000,237.0000,930.0000,237.0000,930.0000,285.0000,853.0000,285.0000
847.0000,237.0000,925.0000,237.0000,925.0000,285.0000,847.0000,285.0000
842.0000,236.0000,919.0000,236.0000,919.0000,284.0000,842.0000,284.0000
837.0000,237.0000,914.0000,237.0000,914.0000,285.0000,837.0000,285.0000
835.0000,244.0000,911.0000,244.0000,911.0000,291.0000,835.0000,291.0000
825.0000,240.0000,902.0000,240.0000,902.0000,288.0000,825.0000,288.0000
825.0000,238.0000,901.0000,238.0000,901.0000,285.0000,825.0000,285.0000
819.0000,237.0000,895.0000,237.0000,895.0000,283.0000,819.0000,283.0000
807.0000,235.0000,882.0000,235.0000,882.0000,282.0000,807.0000,282.0000
799.0000,234.0000,874.0000,234.0000,874.0000,280.0000,799.0000,280.0000
791.0000,234.0000,866.0000,234.0000,866.0000,280.0000,791.0000,280.0000
786.0000,233.0000,860.0000,233.0000,860.0000,279.0000,786.0000,279.0000
779.0000,232.0000,854.0000,232.0000,854.0000,279.0000,779.0000,279.0000
768.0000,234.0000,843.0000,234.0000,843.0000,280.0000,768.0000,280.0000
761.0000,238.0000,835.0000,238.0000,835.0000,283.0000,761.0000,283.0000
751.0000,243.0000,825.0000,243.0000,825.0000,288.0000,751.0000,288.0000
734.0000,249.0000,808.0000,249.0000,808.0000,295.0000,734.0000,295.0000
717.0000,258.0000,791.0000,258.0000,791.0000,304.0000,717.0000,304.0000
726.0000,281.0000,800.0000,281.0000,800.0000,326.0000,726.0000,326.0000
2
0
0
0
0
1
437.0000,197.0000,573.0000,197.0000,573.0000,298.0000,437.0000,298.0000
436.0000,198.0000,569.0000,198.0000,569.0000,297.0000,436.0000,297.0000
434.0000,199.0000,565.0000,199.0000,565.0000,296.0000,434.0000,296.0000
427.0000,198.0000,560.0000,198.0000,560.0000,296.0000,427.0000,296.0000
434.0000,198.0000,566.0000,198.0000,566.0000,296.0000,434.0000,296.0000
424.0000,197.0000,558.0000,197.0000,558.0000,296.0000,424.0000,296.0000
428.0000,198.0000,560.0000,198.0000,560.0000,296.0000,428.0000,296.0000
426.0000,198.0000,559.0000,198.0000,559.0000,296.0000,426.0000,296.0000
430.0000,199.0000,564.0000,199.0000,564.0000,298.0000,430.0000,298.0000
420.0000,197.0000,556.0000,197.0000,556.0000,297.0000,420.0000,297.0000
423.0000,197.0000,560.0000,197.0000,560.0000,299.0000,423.0000,299.0000
418.0000,198.0000,553.0000,198.0000,553.0000,297.0000,418.0000,297.0000
423.0000,199.0000,562.0000,199.0000,562.0000,302.0000,423.0000,302.0000
421.0000,199.0000,563.0000,199.0000,563.0000,304.0000,421.0000,304.0000
423.0000,199.0000,567.0000,199.0000,567.0000,306.0000,423.0000,306.0000
421.0000,199.0000,566.0000,199.0000,566.0000,306.0000,421.0000,306.0000
417.0000,199.0000,562.0000,199.0000,562.0000,306.0000,417.0000,306.0000
390.0000,190.0000,541.0000,190.0000,541.0000,301.0000,390.0000,301.0000
393.0000,193.0000,540.0000,193.0000,540.0000,302.0000,393.0000,302.0000
391.0000,195.0000,539.0000,195.0000,539.0000,304.0000,391.0000,304.0000
391.0000,197.0000,537.0000,197.0000,537.0000,306.0000,391.0000,306.0000
386.0000,197.0000,533.0000,197.0000,533.0000,306.0000,386.0000,306.0000
383.0000,197.0000,529.0000,197.0000,529.0000,305.0000,383.0000,305.0000
380.0000,198.0000,525.0000,198.0000,525.0000,305.0000,380.0000,305.0000
378.0000,197.0000,524.0000,197.0000,524.0000,305.0000,378.0000,305.0000
378.0000,198.0000,522.0000,198.0000,522.0000,305.0000,378.0000,305.0000
375.0000,197.0000,517.0000,197.0000,517.0000,303.0000,375.0000,303.0000
371.0000,196.0000,514.0000,196.0000,514.0000,302.0000,371.0000,302.0000
370.0000,196.0000,514.0000,196.0000,514.0000,302.0000,370.0000,302.0000
389.0000,192.0000,532.0000,192.0000,532.0000,299.0000,389.0000,299.0000
382.0000,202.0000,527.0000,202.0000,527.0000,309.0000,382.0000,309.0000
387.0000,191.0000,536.0000,191.0000,536.0000,301.0000,387.0000,301.0000
381.0000,193.0000,530.0000,193.0000,530.0000,303.0000,381.0000,303.0000
382.0000,190.0000,533.0000,190.0000,533.0000,302.0000,382.0000,302.0000
385.0000,195.0000,534.0000,195.0000,534.0000,305.0000,385.0000,305.0000
383.0000,192.0000,530.0000,192.0000,530.0000,301.0000,383.0000,301.0000
384.0000,192.0000,531.0000,192.0000,531.0000,301.0000,384.0000,301.0000
384.0000,194.0000,529.0000,194.0000,529.0000,301.0000,384.0000,301.0000
382.0000,196.0000,527.0000,196.0000,527.0000,302.0000,382.0000,302.0000
382.0000,196.0000,527.0000,196.0000,527.0000,303.0000,382.0000,303.0000
381.0000,197.0000,525.0000,197.0000,525.0000,304.0000,381.0000,304.0000
381.0000,199.0000,524.0000,199.0000,524.0000,305.0000,381.0000,305.0000
380.0000,198.0000,524.0000,198.0000,524.0000,304.0000,380.0000,304.0000
381.0000,197.0000,524.0000,197.0000,524.0000,302.0000,381.0000,302.0000
378.0000,200.0000,520.0000,200.0000,520.0000,305.0000,378.0000,305.0000
377.0000,203.0000,517.0000,203.0000,517.0000,306.0000,377.0000,306.0000
379.0000,208.0000,519.0000,208.0000,519.0000,312.0000,379.0000,312.0000
388.0000,202.0000,526.0000,202.0000,526.0000,304.0000,388.0000,304.0000
387.0000,203.0000,524.0000,203.0000,524.0000,304.0000,387.0000,304.0000
370.0000,222.0000,505.0000,222.0000,505.0000,321.0000,370.0000,321.0000
369.0000,212.0000,504.0000,212.0000,504.0000,312.0000,369.0000,312.0000
369.0000,212.0000,505.0000,212.0000,505.0000,313.0000,369.0000,313.0000
368.0000,213.0000,505.0000,213.0000,505.0000,314.0000,368.0000,314.0000
368.0000,214.0000,504.0000,214.0000,504.0000,314.0000,368.0000,314.0000
367.0000,216.0000,501.0000,216.0000,501.0000,316.0000,367.0000,316.0000
367.0000,215.0000,502.0000,215.0000,502.0000,315.0000,367.0000,315.0000
366.0000,214.0000,501.0000,214.0000,501.0000,314.0000,366.0000,314.0000
367.0000,216.0000,503.0000,216.0000,503.0000,317.0000,367.0000,317.0000
366.0000,217.0000,502.0000,217.0000,502.0000,317.0000,366.0000,317.0000
363.0000,215.0000,499.0000,215.0000,499.0000,315.0000,363.0000,315.0000
362.0000,217.0000,499.0000,217.0000,499.0000,318.0000,362.0000,318.0000
363.0000,217.0000,500.0000,217.0000,500.0000,317.0000,363.0000,317.0000
361.0000,216.0000,497.0000,216.0000,497.0000,316.0000,361.0000,316.0000
360.0000,216.0000,497.0000,216.0000,497.0000,316.0000,360.0000,316.0000
358.0000,215.0000,495.0000,215.0000,495.0000,316.0000,358.0000,316.0000
357.0000,213.0000,495.0000,213.0000,495.0000,316.0000,357.0000,316.0000
356.0000,213.0000,494.0000,213.0000,494.0000,315.0000,356.0000,315.0000
356.0000,213.0000,494.0000,213.0000,494.0000,316.0000,356.0000,316.0000
355.0000,214.0000,495.0000,214.0000,495.0000,317.0000,355.0000,317.0000
356.0000,211.0000,496.0000,211.0000,496.0000,313.0000,356.0000,313.0000
356.0000,212.0000,496.0000,212.0000,496.0000,315.0000,356.0000,315.0000
356.0000,210.0000,497.0000,210.0000,497.0000,314.0000,356.0000,314.0000
356.0000,209.0000,496.0000,209.0000,496.0000,313.0000,356.0000,313.0000
359.0000,210.0000,497.0000,210.0000,497.0000,312.0000,359.0000,312.0000
360.0000,210.0000,500.0000,210.0000,500.0000,313.0000,360.0000,313.0000
359.0000,210.0000,500.0000,210.0000,500.0000,315.0000,359.0000,315.0000
361.0000,211.0000,503.0000,211.0000,503.0000,316.0000,361.0000,316.0000
357.0000,210.0000,500.0000,210.0000,500.0000,316.0000,357.0000,316.0000
356.0000,210.0000,502.0000,210.0000,502.0000,317.0000,356.0000,317.0000
352.0000,208.0000,499.0000,208.0000,499.0000,317.0000,352.0000,317.0000
352.0000,207.0000,501.0000,207.0000,501.0000,316.0000,352.0000,316.0000
351.0000,206.0000,500.0000,206.0000,500.0000,317.0000,351.0000,317.0000
351.0000,206.0000,501.0000,206.0000,501.0000,317.0000,351.0000,317.0000
349.0000,205.0000,500.0000,205.0000,500.0000,317.0000,349.0000,317.0000
349.0000,205.0000,498.0000,205.0000,498.0000,315.0000,349.0000,315.0000
349.0000,206.0000,496.0000,206.0000,496.0000,315.0000,349.0000,315.0000
349.0000,205.0000,496.0000,205.0000,496.0000,314.0000,349.0000,314.0000
352.0000,207.0000,498.0000,207.0000,498.0000,315.0000,352.0000,315.0000
350.0000,205.0000,497.0000,205.0000,497.0000,313.0000,350.0000,313.0000
348.0000,203.0000,497.0000,203.0000,497.0000,313.0000,348.0000,313.0000
346.0000,202.0000,496.0000,202.0000,496.0000,313.0000,346.0000,313.0000
346.0000,202.0000,498.0000,202.0000,498.0000,314.0000,346.0000,314.0000
343.0000,199.0000,497.0000,199.0000,497.0000,313.0000,343.0000,313.0000
343.0000,200.0000,498.0000,200.0000,498.0000,314.0000,343.0000,314.0000
340.0000,198.0000,497.0000,198.0000,497.0000,314.0000,340.0000,314.0000
