1
1093.0000,482.0000,1144.0000,482.0000,1144.0000,533.0000,1093.0000,533.0000
1072.0000,493.0000,1123.0000,493.0000,1123.0000,544.0000,1072.0000,544.0000
1079.0000,475.0000,1130.0000,475.0000,1130.0000,526.0000,1079.0000,526.0000
1074.0000,474.0000,1125.0000,474.0000,1125.0000,526.0000,1074.0000,526.0000
1063.0000,469.0000,1114.0000,469.0000,1114.0000,521.0000,1063.0000,521.0000
1055.0000,464.0000,1106.0000,464.0000,1106.0000,516.0000,1055.0000,516.0000
1047.0000,462.0000,1098.0000,462.0000,1098.0000,513.0000,1047.0000,513.0000
1041.0000,456.0000,1093.0000,456.0000,1093.0000,507.0000,1041.0000,507.0000
1033.0000,449.0000,1085.0000,449.0000,1085.0000,501.0000,1033.0000,501.0000
1026.0000,443.0000,1078.0000,443.0000,1078.0000,495.0000,1026.0000,495.0000
1019.0000,437.0000,1070.0000,437.0000,1070.0000,488.0000,1019.0000,488.0000
1012.0000,430.0000,1063.0000,430.0000,1063.0000,482.0000,1012.0000,482.0000
1003.0000,425.0000,1054.0000,425.0000,1054.0000,477.0000,1003.0000,477.0000
995.0000,421.0000,1046.0000,421.0000,1046.0000,472.0000,995.0000,472.0000
987.0000,418.0000,1038.0000,418.0000,1038.0000,469.0000,987.0000,469.0000
979.0000,414.0000,1031.0000,414.0000,1031.0000,466.0000,979.0000,466.0000
972.0000,410.0000,1024.0000,410.0000,1024.0000,461.0000,972.0000,461.0000
966.0000,404.0000,1018.0000,404.0000,1018.0000,456.0000,966.0000,456.0000
961.0000,400.0000,1012.0000,400.0000,1012.0000,451.0000,961.0000,451.0000
955.0000,395.0000,1006.0000,395.0000,1006.0000,447.0000,955.0000,447.0000
950.0000,392.0000,1001.0000,392.0000,1001.0000,444.0000,950.0000,444.0000
944.0000,390.0000,996.0000,390.0000,996.0000,441.0000,944.0000,441.0000
940.0000,386.0000,992.0000,386.0000,992.0000,438.0000,940.0000,438.0000
936.0000,384.0000,988.0000,384.0000,988.0000,436.0000,936.0000,436.0000
933.0000,382.0000,985.0000,382.0000,985.0000,434.0000,933.0000,434.0000
930.0000,380.0000,982.0000,380.0000,982.0000,432.0000,930.0000,432.0000
927.0000,378.0000,979.0000,378.0000,979.0000,430.0000,927.0000,430.0000
925.0000,373.0000,978.0000,373.0000,978.0000,425.0000,925.0000,425.0000
926.0000,368.0000,978.0000,368.0000,978.0000,420.0000,926.0000,420.0000
924.0000,363.0000,977.0000,363.0000,977.0000,416.0000,924.0000,416.0000
923.0000,360.0000,975.0000,360.0000,975.0000,412.0000,923.0000,412.0000
922.0000,356.0000,974.0000,356.0000,974.0000,408.0000,922.0000,408.0000
921.0000,349.0000,973.0000,349.0000,973.0000,401.0000,921.0000,401.0000
920.0000,342.0000,972.0000,342.0000,972.0000,395.0000,920.0000,395.0000
919.0000,336.0000,971.0000,336.0000,971.0000,388.0000,919.0000,388.0000
918.0000,330.0000,970.0000,330.0000,970.0000,382.0000,918.0000,382.0000
916.0000,324.0000,968.0000,324.0000,968.0000,376.0000,916.0000,376.0000
911.0000,319.0000,963.0000,319.0000,963.0000,370.0000,911.0000,370.0000
908.0000,315.0000,960.0000,315.0000,960.0000,367.0000,908.0000,367.0000
902.0000,310.0000,954.0000,310.0000,954.0000,363.0000,902.0000,363.0000
896.0000,307.0000,949.0000,307.0000,949.0000,359.0000,896.0000,359.0000
889.0000,303.0000,942.0000,303.0000,942.0000,356.0000,889.0000,356.0000
881.0000,300.0000,934.0000,300.0000,934.0000,352.0000,881.0000,352.0000
873.0000,299.0000,925.0000,299.0000,925.0000,352.0000,873.0000,352.0000
865.0000,297.0000,918.0000,297.0000,918.0000,350.0000,865.0000,350.0000
857.0000,295.0000,910.0000,295.0000,910.0000,348.0000,857.0000,348.0000
850.0000,293.0000,903.0000,293.0000,903.0000,346.0000,850.0000,346.0000
842.0000,290.0000,895.0000,290.0000,895.0000,344.0000,842.0000,344.0000
834.0000,289.0000,887.0000,289.0000,887.0000,341.0000,834.0000,341.0000
827.0000,287.0000,880.0000,287.0000,880.0000,339.0000,827.0000,339.0000
820.0000,283.0000,873.0000,283.0000,873.0000,336.0000,820.0000,336.0000
814.0000,281.0000,867.0000,281.0000,867.0000,334.0000,814.0000,334.0000
808.0000,280.0000,860.0000,280.0000,860.0000,332.0000,808.0000,332.0000
803.0000,278.0000,854.0000,278.0000,854.0000,330.0000,803.0000,330.0000
798.0000,277.0000,850.0000,277.0000,850.0000,329.0000,798.0000,329.0000
793.0000,275.0000,845.0000,275.0000,845.0000,327.0000,793.0000,327.0000
790.0000,274.0000,842.0000,274.0000,842.0000,326.0000,790.0000,326.0000
785.0000,270.0000,837.0000,270.0000,837.0000,322.0000,785.0000,322.0000
783.0000,269.0000,835.0000,269.0000,835.0000,321.0000,783.0000,321.0000
780.0000,268.0000,832.0000,268.0000,832.0000,320.0000,780.0000,320.0000
777.0000,265.0000,829.0000,265.0000,829.0000,317.0000,777.0000,317.0000
774.0000,262.0000,826.0000,262.0000,826.0000,314.0000,774.0000,314.0000
772.0000,258.0000,823.0000,258.0000,823.0000,310.0000,772.0000,310.0000
770.0000,256.0000,821.0000,256.0000,821.0000,307.0000,770.0000,307.0000
766.0000,252.0000,818.0000,252.0000,818.0000,303.0000,766.0000,303.0000
764.0000,249.0000,815.0000,249.0000,815.0000,300.0000,764.0000,300.0000
760.0000,245.0000,811.0000,245.0000,811.0000,297.0000,760.0000,297.0000
756.0000,242.0000,807.0000,242.0000,807.0000,293.0000,756.0000,293.0000
751.0000,238.0000,802.0000,238.0000,802.0000,289.0000,751.0000,289.0000
746.0000,235.0000,797.0000,235.0000,797.0000,285.0000,746.0000,285.0000
741.0000,231.0000,792.0000,231.0000,792.0000,282.0000,741.0000,282.0000
735.0000,227.0000,787.0000,227.0000,787.0000,279.0000,735.0000,279.0000
730.0000,224.0000,780.0000,224.0000,780.0000,274.0000,730.0000,274.0000
723.0000,220.0000,775.0000,220.0000,775.0000,272.0000,723.0000,272.0000
717.0000,216.0000,768.0000,216.0000,768.0000,267.0000,717.0000,267.0000
710.0000,213.0000,761.0000,213.0000,761.0000,263.0000,710.0000,263.0000
704.0000,209.0000,754.0000,209.0000,754.0000,260.0000,704.0000,260.0000
698.0000,204.0000,748.0000,204.0000,748.0000,254.0000,698.0000,254.0000
692.0000,200.0000,742.0000,200.0000,742.0000,250.0000,692.0000,250.0000
685.0000,196.0000,736.0000,196.0000,736.0000,246.0000,685.0000,246.0000
679.0000,192.0000,729.0000,192.0000,729.0000,242.0000,679.0000,242.0000
673.0000,188.0000,723.0000,188.0000,723.0000,238.0000,673.0000,238.0000
667.0000,184.0000,716.0000,184.0000,716.0000,234.0000,667.0000,234.0000
660.0000,180.0000,710.0000,180.0000,710.0000,229.0000,660.0000,229.0000
653.0000,176.0000,702.0000,176.0000,702.0000,226.0000,653.0000,226.0000
646.0000,173.0000,695.0000,173.0000,695.0000,222.0000,646.0000,222.0000
